a	It is a little speech that I have written for him.
whiplash	Many sports cars lack adjustable head restraints that prevents whiplash.
whine	The whine in her voice made him cringe.
whippet	Prizes There is no prize money in whippet coursing.
whilst	She didn't want to talk whilst I was there, figuring maybe the line was tapped or something.
whig	In1853-1857he was a Whig representative in Congress.
whirlpool	Copenhagen was then a whirlpool of diplomatic intrigue, for George I.
whirlwind	Elisabeth was in a whirlwind for the first hour or so.
whir	The only sound in the apartment was the quiet whir of an electric clock.
whipping	He strode beside her, whipping out his cell as they headed toward the nearest exit.
whisk	He could whisk her away from the pain — take her to a place of ecstasy.
whirr	The tightly coiled spring was released, the clock began to whirr and the chimes to play.
whiskers	Use make-up to create a nose and whiskers.
whip	His new pa would whip him good, he said.
whirl	Coleridge was soon in the full whirl of excitement.
whisper	His whisper turned to a roar.
whiskered	Vertebrate species in the Irish Vertebrate Red Data Book include whiskered bat, shoveler, pochard and brook lamprey.
whist	The cards rank as at whist, and five are dealt to each player.
whistle	He let out a long whistle at the doorway.
whisperer	More recent appearances include a 3-episode run on the popular television show Scrubs, as well as a guest spot on the drama The Ghost Whisperer.
whispering	He pulled her close, whispering softly in her ear.
whitebait	Donovan, in his Natural History of British Fishes (1802-1808), misled by specimens sent to him as whitebait, declared it to be the young of the shad.
whisky	The chief exports are linen, whisky, aerated waters, iron ore and cattle.
whistler	He lived, on the invitation of Dr Whistler, for a short time in 1682 at the College of Physicians, but died on the 12th of December 1685 at the house of Mr Cothorne, reader of the church of St Giles-in-the Fields.
whit	Nor have the Catholics been one whit behind them.
whiskey	Katie poured more whiskey into her cocoa.
whiten	The product claims to whiten teeth in just 14 days and keeps them white for up to six months.
whitewash	Agostino, discovered in 1902 under a coating of whitewash.
whiteness	It is remarkable for the whiteness of the bark.
whither	They all went without knowing whither or why they were going.
white	His face is white, and he seems very weak.
whiting	The sphere is then coated with plaster or whiting, and when it has been smoothed on a lathe and dried, the lines representing meridians and parallels are drawn upon it.
whitehall	Bernhardt Schmidt, better known in England as Father Smith, was invited about 1660 to build the organ for the Chapel Royal, Whitehall; two years later he built the organ in Durham Cathedral a' 474.1, difference a whole tone, and practically agreeing with the Cammerton of Praetorius.
whitey	Thus Whitey joined the Fort Garry, and was duly attested as the regimental mascot.
whitening	With its unique whitening trays and Time Release Matrix whitening gel, CleverWhite is the most effective retail teeth whitening kit you can buy.
whizz	Would some literary whizz kid in the club care to write a review or two?
whitsun	In 1465 a second annual fair on the 1st of May was granted by Edward IV., which is still held on the Wednesday in Whitsun week.
who	The boy who sat beside him was his son.
whitlow	The drug is absorbed through the unbroken skin - a very valuable property in the treatment of such conditions as an incipient whitlow.
whittling	He was whittling down her resistance.
whodunit	This is an excellent story, a super mystery, a jolly good whodunit.
whole	I wish the whole world were like that!
whiz	She's a whiz on a roof.
wholehearted	Whatever his merits as a writer or as a philanthropist, Gregoire's name lives in history mainly by reason of his wholehearted effort to prove that Catholic Christianity is not irreconcilable with modern conceptions of political liberty.
whitish	This cavity contains an irregular mass of whitish tissue, the fat-body, consisting of fat-cells which undergo degradation and become more or less filled with urates.
wholesaler	However, check with your state's dealer's license procedures and rules because that one state license is good for any wholesaler in that state.
wholesomeness	At one time he was an unsparing critic of its quality, but in later years he became strongly convinced of its general excellence and wholesomeness.
whoa	The nurse took lots of pictures, which at first we thought whoa this isn't right but now im so glad.
whom	Whom will you send for?
whomever	To whomever Your Majesty commands.
wholeheartedly	While I wholeheartedly endorse this book, I want to offer two cautionary remarks.
whittle	It's certainly a fun way to spend the time, and you can most certainly whittle away oodles of time trying to figure out what your unconscious is trying to tell you, but if it's substance you're after, it may be better to look elsewhere.
whoop	With a whoop, she twirled in the middle of the shadow world.
whomsoever	Whenever the name of the three-one God is used, the sacrament is declared valid by whomsoever it may be performed.
whoever	I'll buy it from whoever owns it.
wholeness	How can we die in wholeness when we have lived our lives in such partiality?
wholesome	I find it wholesome to be alone the greater part of the time.
whore	The whore lied to me!
whoopee	The final solution was to use the rubber from a whoopee cushion.
whopping	Paul McCartney - Sir Paul donated a whopping $1.9 million to the southeast Asian 2004 tsunami relief efforts.
whose	Whose goals are we talking about here, mine or yours?
whopper	I think he is telling a big fat whopper.
whosoever	And, verily, whosoever has this trust, for him there is no uncertainty.
why	Why would she want to do that?
whoso	For whoso findeth me findeth life, and shall obtain favor of the Lord.
whorehouse	Vinnie, this guy Byrne's life was as far away from yours as the Pope's from a whorehouse.
wholesale	It has a large wholesale and retail trade.
whys	This provokes you to go on a roaring rampage of revenge as you try and find out the who 's, whys and wherefores.
wickedness	His own people despised him for his wickedness.
